"","measure","value","value","value","value","value","value","value","value","value","value"
"23","avg.loss.mu.est.DPMM_ng",0.442546443244472,0.446311164188022,0.434329394712378,0.439739411962875,0.434196401758261,0.426101648121333,0.426181813757867,0.426693067395356,0.426270535594266,0.426752752977514
"24","avg.loss.sigma2d.est.sample.var",8.18845726845815,9.62001744295643,8.67875091331647,7.84729419530761,8.16061497651821,8.50401279727185,8.25146009803852,8.08538802523305,8.40505936980815,8.17307558111528
"25","avg.loss.sigma2d.est.SURE.M.Double",4.18726793858571,4.55603573323279,4.16405084376941,4.02574225795895,4.14573555873315,4.13219040485743,4.13494867225461,4.10280603075688,4.19966429506482,4.09336578092574
"26","avg.loss.sigma2d.est.SURE.G.Double",4.18726809472246,4.55603549964177,4.16405089570055,4.02574232377351,4.14573549591961,4.13219037638057,4.1349486384786,4.1028060347133,4.1996643053361,4.09336578135573
"27","avg.loss.sigma2d.est.SURE.SG.Double",4.18727983747989,4.55606084560662,4.1640728000052,4.02576742017686,4.14576727890562,4.13221260310767,4.13497203950094,4.10283456408631,4.19968359430527,4.09338751561742
"28","avg.loss.sigma2d.est.SURE.SM.Double",4.18727992584631,4.55606085772893,4.16407280931581,4.02576742084783,4.14576727883373,4.13221260242542,4.13497203890323,4.10283456371935,4.19968359423858,4.09338751566001
"29","avg.loss.sigma2d.est.DPMM",4.4477121177184,4.6900686842787,4.04459669696715,3.39768417379678,3.48589557833678,3.42252453591393,3.25651850279869,3.28073798886068,3.15222570972145,3.16917776508243
"30","avg.loss.sigma2d.est.DPMM_ng",3.46627470276389,3.50693369088205,3.27560922705886,3.14654056670812,3.25598197193632,3.13804964658731,3.16818404029975,3.16899398875765,3.14915019931579,3.16005758882207
"31","MISE.biv.kde.true",0.364345312378238,1.85376165890527,0.171170079640139,0.135797927847231,0.16544801864318,0.0624445468865191,0.0528106508749872,0.0561436540012175,0.0415143244294886,0.0437143820521075
"32","MISE.biv.kde.sample.est",0.334410753275607,1.81178555390441,0.142085220948175,0.104952978643067,0.138567070696188,0.0399575281388065,0.0312037189194359,0.0344574974062077,0.0228923248249315,0.024361162718411
"33","MISE.biv.kde.EBMLE",0.329135037395556,1.80600698169752,0.138799454125422,0.101712249631352,0.135681869387511,0.0377809534385586,0.0292508517877992,0.0325598732447227,0.021329198800225,0.0227497126855826
"34","MISE.biv.kde.EBMOM",0.33036433171249,1.80713914384513,0.139485780291127,0.102379284659687,0.136285124665938,0.038252055060097,0.0296647242805217,0.0329565690848876,0.0216593714724941,0.023094742520778
"35","MISE.biv.kde.JS",0.331559228612605,1.80829908464528,0.139790608006236,0.102786746031947,0.136710541758223,0.0384362127341771,0.0297992770275249,0.0329634157006251,0.0217466517522781,0.0231750612195076
"36","MISE.biv.kde.oracle",0.334300664756789,1.81275253915359,0.142237543437831,0.105019317958196,0.138634244975891,0.0398425167879988,0.0309810975242171,0.0342539594315937,0.022607534242475,0.024086763627305
"37","MISE.biv.kde.SURE.G",0.332590074466106,1.81010605791329,0.141113914670447,0.104020472195097,0.137667878105221,0.03939031163002,0.0306448794725911,0.0339728357758372,0.0224576047162923,0.0239428192812693
"38","MISE.biv.kde.SURE.M",0.334254755312969,1.81284859276564,0.142194268927488,0.10496079728737,0.138568480364211,0.0398330005619539,0.0309052366744008,0.0342106159861389,0.0225297628234008,0.0240364720903954
"39","MISE.biv.kde.SURE.SG",0.330651075605412,1.80762107428999,0.139467128580714,0.102416173226702,0.136234567536508,0.0381153277216279,0.0294802847321175,0.0327634018608125,0.0214215154934996,0.0228468567635451
"40","MISE.biv.kde.SURE.SM",0.334694308375853,1.81377085455585,0.142468962037161,0.105344516819756,0.139058956337597,0.0400838514057227,0.0312290824943144,0.0344330034399402,0.0227721435214851,0.0242297315237357
"41","MISE.biv.kde.gl",0.331850292209112,1.80867011746196,0.140030103898594,0.102953324478082,0.13684408961222,0.0383870175952798,0.0296045552109857,0.0328695760693079,0.021477301937993,0.0228856473360877
"42","MISE.biv.kde.gl.SURE",0.331883408384606,1.80856518178428,0.140189981118871,0.103045021792068,0.136979355162226,0.0383340610102093,0.0296232410101677,0.0329047958686044,0.0214677810585577,0.0229032617605345
"43","MISE.biv.kde.gl.dynamic",0.328308020754333,1.80327928932821,0.134912683974556,0.0973349523261325,0.131429170303985,0.0334810019095251,0.0249337689593613,0.0280511800970331,0.0173355705095269,0.0186476448587729
"44","MISE.biv.kde.gl.dynamicMin",0.328123923287499,1.80288640669642,0.134934330962855,0.0973130013578644,0.13144352917721,0.0335667700909417,0.025044098634264,0.0282018276221301,0.0174706205338336,0.0187426624581407
"45","MISE.biv.kde.gl.dynamicMin2",0.328113978737858,1.80295365899416,0.134907360099362,0.0972868988216356,0.131434947981844,0.0335549483583696,0.0250224314084386,0.0281558052916999,0.0174302781414958,0.0187021046515509
"46","MISE.biv.kde.gl.dynamicMin3",0.328068286644872,1.80296585361117,0.13467852506166,0.0972259515545452,0.131416497187784,0.0335144012213096,0.025040540386967,0.0281355550394859,0.0173980085930065,0.0186851597450769
"47","MISE.biv.kde.SURE.G.Double",0.401881861468798,1.92159120733919,0.213977838351481,0.182280634041949,0.210078876509586,0.101663408075336,0.0909970355146087,0.0954529996893752,0.0761899381988873,0.0800674521897933
"48","MISE.biv.kde.SURE.M.Double",0.401858362905054,1.92158080371266,0.213971637063688,0.182276422726103,0.21007576865465,0.101661037364243,0.0909951322727757,0.0954514252939644,0.0761886605668065,0.0800663760318356
"49","MISE.biv.kde.SURE.SG.Double",0.401882471553767,1.92159201455791,0.213978620447908,0.182281287693764,0.210079559489416,0.101663878216184,0.0909975968936373,0.0954535756377814,0.0761903424255991,0.0800678917205623
"50","MISE.biv.kde.SURE.SM.Double",0.479357246135803,2.00251184900334,0.295166013889436,0.268205794268609,0.300140028255593,0.192227701839419,0.183808329760091,0.191962904238131,0.173438321219151,0.178290286349326
"51","MISE.biv.kde.DPMM",0.362838555443267,1.85092110999452,0.165654894428459,0.128904866210491,0.158508559753673,0.0553430844374858,0.0448465913391211,0.0484961166915052,0.032707853642585,0.0345622062362713
"52","MISE.biv.DPMM",0.31188911010922,1.54362383109063,0.208493254187846,0.185553987777858,0.197169834397307,0.17640524571737,0.141253386918562,0.156843592592301,0.0904145394471093,0.0932630291417677
"53","MISE.biv.kde.DPMM_ng",0.332359330119741,1.81130407991513,0.141899361405979,0.103352958967247,0.135811280880849,0.0377177910241766,0.0285945721437839,0.0323032951264819,0.0197849446438707,0.0212888794841274
"54","MISE.biv.DPMM_ng",0.309618168213301,1.63803855793112,0.142308889196863,0.0937698921300353,0.116260862544984,0.0659749968132739,0.0640642862553146,0.0592547078463857,0.0536271620311422,0.0479123247248373
"55","MISE.mu.kde.true",0.0670044975495438,0.066917636033037,0.065712191218638,0.0657841228102851,0.0652792430163335,0.0649242394812108,0.0645663120254284,0.0645148131622815,0.0647164630569755,0.0648333740717066
"56","MISE.mu.kde.sample.est",0.0236737213641503,0.0210352330959983,0.0184354063794612,0.0174560321013107,0.0162951598641063,0.0158059421428035,0.0146794696880443,0.0143239591463276,0.0140842640905172,0.0139050595404124
"57","MISE.mu.kde.EBMLE",0.0239647371151164,0.0213388493969817,0.0188515020342355,0.0182861642600515,0.0168805014988563,0.0166120138333654,0.015576572709114,0.0149513979352081,0.0148245829846959,0.015030711679312
"58","MISE.mu.kde.EBMOM",0.0235259373536556,0.0209317423371912,0.0185173284224817,0.0178441670749899,0.0165178841411724,0.0161726361480207,0.0151078410076204,0.0145630883727788,0.0144126374041431,0.0145205892293087
"59","MISE.mu.kde.JS",0.0221551733506935,0.0194198044660233,0.0170651222806761,0.0161907158337775,0.0150804878891698,0.0146381148439462,0.0135520284520661,0.0131666256204815,0.0129950020465849,0.0128773939681243
"60","MISE.mu.kde.oracle",0.0284936814492312,0.0257733554089781,0.0227173086450951,0.021677739798859,0.0203060970926944,0.0198284066111048,0.0187899989208772,0.0181945872939642,0.018001823163974,0.0178108463477054
"61","MISE.mu.kde.SURE.G",0.0235625624416745,0.0208759734905815,0.018417914665812,0.0175122071721408,0.0162446310118947,0.0157842350644278,0.0146753725646494,0.0143082198059587,0.0140841620047758,0.0139494473182867
"62","MISE.mu.kde.SURE.M",0.0296040451322141,0.0267017218379701,0.0238039143828465,0.0225365962680055,0.0209834964345115,0.0206417283613035,0.0196876714192907,0.0188064219936799,0.0187190389876487,0.0184746916545541
"63","MISE.mu.kde.SURE.SG",0.0245442989399038,0.0216074244778066,0.0190122587965977,0.0183404674227833,0.0169407753503144,0.0165851102819256,0.0155438293639254,0.0150120196464431,0.0148512556195074,0.01489919038033
"64","MISE.mu.kde.SURE.SM",0.0286943881519793,0.0257238076089915,0.0231954357132645,0.0222339385148083,0.0208325540944862,0.0204365109429385,0.019249404993789,0.018675436007282,0.0185323687984529,0.0183387786422734
"65","MISE.mu.kde.gl",0.0259558668783797,0.0237853364413807,0.0210665660352442,0.0203680125104161,0.0189436440744581,0.018668594037994,0.0175889195998213,0.016916412599536,0.0168016776632739,0.0167485737115359
"66","MISE.mu.kde.gl.SURE",0.0263180648348199,0.0238435736562993,0.0210990444682835,0.0204524304673848,0.018999649623909,0.018638305607028,0.0175678560830758,0.016996292239271,0.0168793855777475,0.0167775327448191
"67","MISE.mu.kde.gl.dynamic",0.0261003138635317,0.024299789186611,0.0222076311709765,0.0222899213039226,0.0212394666031763,0.0213549394182452,0.0210121728906955,0.0200615708107101,0.0203673350545902,0.0208468991884313
"68","MISE.mu.kde.gl.dynamicMin",0.0261660541896618,0.02429825918322,0.0222653123414478,0.0224878184606292,0.0212182940646379,0.0212807538311517,0.0208876250321471,0.0198310304333672,0.0200463824439923,0.0206246891393771
"69","MISE.mu.kde.gl.dynamicMin2",0.0261627479144329,0.024323896987721,0.0222648475376518,0.02249770535251,0.0212659082641955,0.0213407973116912,0.0208685959995038,0.0199267927418049,0.0201444549817102,0.0206870346281869
"70","MISE.mu.kde.gl.dynamicMin3",0.0261837583321747,0.0243421320035927,0.0223120016691095,0.0225462685785983,0.0212772426194131,0.0214342440580141,0.0208850065425867,0.0199795114384973,0.0201982701523464,0.0206731774922535
"71","MISE.mu.kde.SURE.G.Double",0.028890287904942,0.0262738072693125,0.0237286655516879,0.0237405307354932,0.0225024413922799,0.0225733287000088,0.0221336422821294,0.0210333965309912,0.0213363498102989,0.0218097265276225
"72","MISE.mu.kde.SURE.M.Double",0.029025917201768,0.0263411301146968,0.0237717500702011,0.0237767680989963,0.0225310865409006,0.0225989077289006,0.0221574627472344,0.0210526415873836,0.0213545896367485,0.0218270817327515
"73","MISE.mu.kde.SURE.SG.Double",0.0288901015640001,0.0262735576387508,0.0237282753868967,0.0237400849511913,0.0225019876471201,0.0225728810352608,0.0221331222889391,0.0210328770580843,0.0213358782474962,0.0218092101286511
"74","MISE.mu.kde.SURE.SM.Double",0.0290257343655367,0.0263408851466516,0.0237713653121151,0.0237763275202017,0.0225306400905713,0.0225984675556487,0.0221569492141459,0.0210521278411052,0.0213541258662398,0.0218265723325099
"75","MISE.mu.abhra",0.0487868146506766,0.0421183157017733,0.0389864671777598,0.0419354748792833,0.0419900730612694,0.0403739934523388,0.0414648841858147,0.0396673324035036,0.0400212744737135,0.038606299765646
"76","MISE.mu.kde.DPMM",0.0251526890020738,0.0226695258590017,0.0207168400697857,0.0198896080114514,0.0185497694683618,0.018377327763381,0.0173873511493382,0.0164485223714437,0.0163612781630064,0.0165216435460475
"77","MISE.mu.DPMM",0.022770906019652,0.0172002362254612,0.0160446060292303,0.0146820617390347,0.0144118795522056,0.012876532908438,0.012609555336385,0.0116704933417746,0.0112201284192503,0.0108194999360759
"78","MISE.mu.kde.DPMM_ng",0.0252710432140294,0.0226529216381193,0.0206128177521401,0.0198626416393544,0.0183634700170894,0.0182053830874,0.0171506307719431,0.0162819974761539,0.0160537283485293,0.0161906999855034
"79","MISE.mu.DPMM_ng",0.0231684477145257,0.0169763700129989,0.016059080617143,0.0146395705922986,0.0139605324153239,0.0125562237795348,0.0121920655134629,0.012026498938937,0.0114628893516856,0.0106655717047189
"80","MISE.sigma2.kde.true",0.104548079139131,0.0853174991183026,0.07358761491546,0.0717855998453351,0.0558765619342269,0.0518048229102401,0.0507865254130424,0.0494406152911719,0.0371160851284202,0.0387787994099056
"81","MISE.sigma2.kde.sample.est",0.0600071933723712,0.0462442542802533,0.0377569742536252,0.0356221486332799,0.0263734025078733,0.0253962874134461,0.0233450703882027,0.0237626259266592,0.0163898436402683,0.0173089527791238
"82","MISE.sigma2.kde.SURE.G.Double",0.237673529625615,0.2321069168932,0.231013410496466,0.23924913329615,0.219565725391693,0.215244336627067,0.223382989386427,0.219734317008443,0.199761582759733,0.206468605020352
"83","MISE.sigma2.kde.SURE.M.Double",0.237673531881657,0.232106917543536,0.231013407637201,0.239249135542967,0.21956572093319,0.215244333504234,0.223382992823095,0.219734315410199,0.19976158168996,0.206468606230412
"84","MISE.sigma2.kde.SURE.SG.Double",0.237673906222238,0.232107735964337,0.231014636274578,0.239250175272646,0.219566921894358,0.215245014544884,0.223384033728584,0.219735386563243,0.199762357156013,0.206469377241651
"85","MISE.sigma2.kde.SURE.SM.Double",0.616129117878601,0.593438410077558,0.598360834484494,0.615537931907573,0.605623520091706,0.59353494649514,0.606486826486532,0.613103271828285,0.593686801322937,0.597292818213452
"86","MISE.sigma2.kde.DPMM",0.136321555862262,0.116942943774887,0.104327104893298,0.102107456763176,0.08444272285405,0.080021018393023,0.0801682608104889,0.0783700826326244,0.0604220051498761,0.0633732555815635
"87","MISE.sigma2.DPMM",0.147843953606694,0.12395492523697,0.186663967929155,0.177035710356563,0.140432235573149,0.160341797726855,0.120761491887802,0.124396407935061,0.0811658955252042,0.0836671849610716
"88","MISE.sigma2.kde.DPMM_ng",0.0866638226585374,0.0738835954882495,0.0613085857839532,0.0576819126670982,0.0459045128757682,0.042767291687482,0.0411511258387369,0.0415364894494578,0.0279075806548814,0.0304950971155424
"89","MISE.sigma2.DPMM_ng",0.156261377923573,0.114547498676284,0.107725572741482,0.0913633840449943,0.066140262693216,0.0678200527065048,0.061320553954012,0.0563700787969729,0.0587037425895842,0.0532742674798059
